,duration,erotism,rhythm,filmtv_id,humor,effort,year,critics_vote,public_vote,total_votes,tension,avg_vote
15923,72,0,2,25816,1,0,2001,3.5,4,10,0,3.8
15924,91,0,2,25818,0,1,2001,2,4,7,0,2.9
15925,91,1,2,25819,1,0,2000,4,4,4,1,3.8
15926,92,0,3,25821,3,0,1961,7.38,7,30,0,7.2
15927,77,0,2,25822,0,0,1952,6,6,4,1,6.2
15928,110,0,2,25823,0,0,1965,8,7,14,2,7.5
15929,88,0,2,25827,1,0,1944,7.5,7,7,1,7.2
15930,124,4,4,25829,2,4,1979,5.55,6,56,3,5.9
15931,85,0,2,25832,0,1,1951,7.64,8,34,2,7.7
15932,85,0,2,25833,0,0,1998,7,7,10,2,7
15933,90,0,2,25835,0,3,1943,7.75,7,43,2,7.6
15934,90,0,0,25836,0,0,1976,4,4,3,0,3.8
15935,94,0,2,25840,0,0,1999,4,4,5,2,4
15936,100,0,0,25841,0,0,1998,6,7,3,0,6.5
15937,95,0,2,25844,1,3,1967,6.38,7,37,1,6.5
15938,95,0,0,25845,0,0,1979,7.67,8,15,0,7.9
15939,86,0,2,25846,0,0,1989,4,5,3,1,4.3
15940,112,2,2,25850,0,3,2003,7.08,6,46,2,6.7
15941,107,1,2,25851,2,2,2003,4,5,13,1,4.4
15942,103,2,2,25852,1,2,2002,6.25,6,29,1,6.2
15943,100,0,2,25853,0,0,2002,6,3,4,2,4.7
15944,54,0,3,25854,0,1,1913,7.75,8,19,3,7.8
15945,45,0,2,25855,0,0,1913,8,6,11,2,7.2
15946,90,0,2,25856,0,0,1913,7.33,7,7,2,7
15947,59,0,3,25857,0,0,1914,8,7,8,3,7.3
15948,70,0,2,25858,0,0,1914,8,7,8,2,7.7
15949,180,0,2,25859,0,0,2001,6,4,4,1,5.2
15950,99,0,2,25860,1,0,2002,4.67,5,33,2,5
15951,66,2,1,25861,0,1,1969,7.5,8,35,1,7.6
15952,72,2,1,25862,0,0,1966,7.43,7,30,1,7.3
15953,358,0,1,25864,0,4,1989,9,8,3,2,8.5
15954,77,0,1,25869,0,2,2001,7.33,8,5,0,7.7
15955,92,0,3,25871,0,0,2001,4.5,7,5,2,5.8
15956,99,0,2,25872,0,0,2000,6,6,24,3,6
15957,90,1,2,25873,1,2,2002,6.33,6,16,2,6.1
15958,90,0,2,25874,0,0,2004,7,5,12,2,6.2
15959,95,0,0,25875,0,0,2004,6,4,8,0,5.2
15960,90,1,2,25877,2,1,2003,6.13,6,133,1,6.2
15961,201,0,3,25879,1,1,2003,7.96,8,567,3,8
15962,101,1,3,25881,3,0,2003,6.25,6,97,1,6.4
15963,92,1,1,25882,1,1,1975,2.67,4,22,0,3.1
15964,119,0,3,25883,0,1,2003,5.93,6,174,3,6
15965,110,1,4,25884,4,2,2003,6.74,7,317,1,6.9
15966,121,1,3,25885,0,0,2003,5.06,6,169,2,5.6
15967,127,1,2,25886,0,1,2003,6.42,7,111,2,6.8
15968,103,0,0,25887,0,0,1985,5.33,6,11,0,5.8
15969,102,0,2,25888,1,1,1982,6,6,3,1,6
15970,75,0,2,25889,0,3,1985,7,5,4,1,6
15971,86,2,1,25890,0,2,2000,7.67,8,94,2,7.7
15972,81,0,2,25891,0,0,2003,6,4,5,2,4.8
15973,90,0,2,25894,2,1,1949,4.67,6,7,1,5.3
15974,92,0,2,25897,2,0,1954,4,4,3,1,3.8
15975,104,3,1,25898,2,3,1973,7,7,18,3,7
15976,87,0,2,25899,0,0,1952,4,8,3,1,5.8
15977,88,0,2,25902,1,0,2002,4,4,6,1,3.8
15978,90,0,2,25903,1,0,2002,3.5,2,18,1,2.9
15979,90,0,2,25904,0,0,2001,5,5,8,1,5.2
15980,96,0,0,25910,0,0,1963,7,8,10,0,7.4
15981,87,1,2,25912,0,1,1982,6,6,9,2,5.8
15982,80,0,2,25913,1,0,1950,5,6,12,0,5.4
15983,90,0,2,25915,2,0,2003,6,5,7,0,5.6
15984,110,1,2,25916,2,1,2003,5.71,6,27,0,6
15985,100,0,3,25917,0,3,1954,6,8,4,4,6.8
15986,97,0,0,25924,0,0,1971,4.75,8,10,0,6.1
15987,130,1,4,25927,0,3,1974,6.71,6,21,3,6.4
15988,80,0,3,25930,0,0,1945,6.75,7,25,2,6.7
15989,71,0,2,25931,1,0,1954,4,5,17,1,4.5
15990,73,0,0,25932,0,0,1953,8,6,9,0,7.1
15991,99,0,2,25933,0,2,1999,7,7,32,3,7
15992,66,1,3,25934,3,0,1933,6,8,11,0,6.9
15993,99,0,0,25935,0,0,1988,8,6,10,0,7.2
15994,87,1,2,25942,0,3,1944,8.55,7,47,4,8
15995,95,0,0,25943,0,0,1971,3.67,3,7,0,3.5
15996,95,0,0,25947,0,0,1975,4,3,3,0,3.5
15997,97,0,2,25948,0,0,1996,4,10,3,2,7
15998,92,0,2,25956,0,0,2001,4,5,32,1,4.3
15999,95,0,0,25957,0,0,1989,10,8,14,0,9
16000,88,0,0,25958,0,0,1958,4,5,10,0,4.6
16001,97,0,0,25960,0,0,1955,8.67,8,9,0,8.3
16002,92,1,2,25961,1,3,1994,,7,10,2,6.8
16003,91,0,0,25962,0,0,1994,6,6,5,0,6.1
16004,185,0,0,25963,0,0,1994,7.5,6,11,0,6.6
16005,107,0,2,25965,0,0,1994,6,7,7,2,6.4
16006,101,0,2,25966,0,0,1997,6,7,5,1,6.3
16007,88,0,0,25967,0,0,1962,6,8,5,0,6.8
16008,85,0,2,25968,1,0,1965,5.33,6,21,2,5.4
16009,105,2,2,25972,1,0,1971,3,5,12,0,4.2
16010,85,0,0,25974,0,0,1933,3.5,5,7,0,4.1
16011,94,2,1,25977,1,1,1973,2,2,8,0,2.1
16012,90,0,0,25979,0,0,1973,3,3,7,0,3.1
16013,583,0,0,25980,0,0,1992,10,10,33,0,9.8
16014,96,0,0,25982,0,0,1997,,5,7,0,5.1
16015,115,1,2,25983,1,3,1992,8.33,9,9,2,8.8
16016,116,1,2,25984,1,3,1992,8.33,9,9,2,8.8
16017,120,1,2,25985,1,3,1992,8.33,9,10,2,8.5
16018,105,1,2,25986,1,3,1992,9,9,9,2,9.1
16019,120,1,2,25987,1,3,1992,8.33,9,7,2,8.7
16020,133,1,2,25988,1,3,1992,9,8,5,2,8.5
16021,120,1,2,25989,1,3,1992,8.33,9,6,2,8.5
16022,115,1,2,25990,1,3,1992,8.33,8,6,2,8.2
16023,119,1,2,25991,1,3,1992,8.33,9,8,2,8.6
16024,120,1,2,25992,1,3,1992,7.33,9,6,2,8
16025,132,1,2,25993,1,3,1992,8.33,9,6,2,8.8
16026,100,1,2,25994,1,3,1992,8.33,10,9,2,8.9
16027,120,1,2,25995,1,3,1992,8.33,9,5,2,8.7
16028,99,0,0,25996,0,0,2000,8,7,12,0,7.4
16029,104,0,0,25997,0,0,1978,7.67,7,7,0,7.1
16030,105,0,1,26004,0,1,1988,5.2,7,14,1,5.9
16031,91,0,0,26006,0,0,1946,8.2,7,9,0,7.6
16032,180,0,2,26007,0,1,2002,4.67,6,11,0,5.3
16033,97,1,2,26010,1,0,1979,3.29,4,29,0,3.6
16034,106,0,3,26013,1,4,1949,7.67,8,9,3,7.6
16035,84,0,3,26016,0,0,2000,5,5,12,2,5
16036,101,0,1,26017,1,0,1968,3.6,6,11,0,5
16037,105,0,1,26018,1,1,1981,,6,3,1,6
16038,110,0,2,26020,2,1,2003,7,7,34,0,6.8
16039,90,1,2,26021,0,0,1972,4.5,5,10,1,4.5
16040,113,0,2,26022,0,0,2004,5.75,7,170,2,6.2
16041,127,0,2,26023,1,1,2003,3.67,4,49,1,4.1
16042,118,0,2,26024,0,0,2003,4.71,5,68,1,4.7
16043,99,1,2,26025,0,1,2003,4.5,6,50,2,5.2
16044,127,1,1,26026,2,0,2003,6.14,6,160,0,6.3
16045,90,0,2,26027,0,0,2002,6,5,7,2,5.7
16046,97,0,0,26029,0,0,1998,4,5,14,0,4.5
16047,100,0,2,26030,2,0,1995,6,6,3,0,6
16048,102,0,2,26032,0,1,1971,7.22,8,44,2,7.6
16049,71,0,0,26034,0,0,1942,,7,4,0,6.5
16050,84,0,1,26035,1,2,1930,9.7,9,36,1,9.1
16051,90,0,2,26036,1,0,1972,5,4,5,3,4.6
16052,167,1,2,26037,1,3,1968,7.83,8,28,1,7.8
16053,99,1,3,26038,2,2,2004,6.53,7,160,3,6.7
16054,90,0,2,26039,0,2,2003,4,5,5,1,4.5
16055,82,1,2,26040,0,3,2003,7.6,7,31,2,7.3
16056,114,0,2,26041,2,2,2003,6,5,18,1,5.5
16057,81,0,0,26042,0,0,1941,,6,4,0,6
16058,83,0,0,26043,0,0,1959,7.5,7,12,0,7.4
16059,83,1,2,26044,1,0,1939,6.67,7,6,1,6.7
16060,105,1,2,26046,1,1,1992,6.67,6,7,1,6.5
16061,87,0,2,26047,1,0,2000,2.67,6,13,2,4.5
16062,90,0,2,26048,1,0,2001,3.5,5,5,2,4.1
16063,90,1,3,26049,2,2,2002,7,6,12,2,6.4
16064,91,1,2,26050,1,0,1984,6,6,43,3,6
16065,88,0,0,26051,0,0,1988,6,5,31,0,5.4
16066,69,0,0,26052,0,0,1958,,6,3,0,6
16067,98,0,2,26055,0,0,1993,5,6,11,2,5.5
16068,90,0,3,26057,2,2,2001,8,5,8,3,6.3
16069,91,0,2,26058,0,0,2000,4,8,4,2,5.8
16070,106,1,3,26060,0,2,2003,7.83,7,35,2,7.4
16071,95,0,1,26061,3,0,2004,4.08,4,83,0,4.3
16072,120,0,2,26064,2,1,1958,8.31,8,84,0,8.3
16073,171,1,1,26066,1,3,2004,7.3,6,25,1,6.8
16074,89,0,2,26067,0,3,2003,6.93,7,87,2,6.8
16075,155,1,2,26068,1,1,2003,6.44,6,200,1,6.5
16076,85,1,2,26070,2,0,2003,5.57,5,58,1,5.2
16077,99,0,1,26071,0,2,2004,4,4,5,0,4
16078,90,0,2,26072,0,0,1980,6,6,4,1,6.2
16079,95,0,2,26073,0,0,1992,7,6,6,2,6.3
16080,105,0,2,26079,0,0,1997,4,4,5,1,4.1
16081,90,0,2,26081,0,0,1947,5,5,4,2,4.8
16082,73,0,2,26082,1,0,2002,3,4,15,0,3.3
16083,90,0,0,26083,0,0,2001,6,7,4,0,6.7
16084,87,0,2,26084,1,0,2000,6,5,6,1,5.5
16085,100,1,2,26085,0,3,2004,6.96,7,182,3,6.8
16086,86,0,3,26086,0,2,2004,7,7,9,2,6.9
16087,100,1,1,26087,0,2,2003,5.31,6,143,0,5.8
16088,85,0,1,26088,2,0,2003,5.55,6,188,0,5.8
16089,108,1,3,26089,3,2,2004,6.5,7,193,1,6.6
16090,110,0,2,26090,1,0,2004,3,4,8,0,3.4
16091,76,0,3,26093,1,0,1954,5.25,6,15,2,5.5
16092,90,0,2,26094,2,0,1958,5,6,16,0,5.4
16093,74,0,2,26097,1,0,1990,6,6,64,1,6.2
16094,96,0,2,26098,0,0,1947,6,5,3,2,5.3
16095,89,0,2,26099,0,0,2002,5,5,26,1,4.9
16096,125,1,4,26100,3,4,2003,7.85,8,563,2,7.9
16097,118,1,2,26101,2,0,2004,6.47,6,92,0,6.5
16098,102,2,2,26102,1,1,2004,4.89,6,49,2,5.5
16099,105,0,0,26104,0,0,1998,6,9,3,0,7.5
16100,115,0,2,26107,1,2,1967,7.43,6,35,3,6.9
16101,91,2,1,26111,1,1,1976,3.33,3,12,0,3.1
16102,110,2,2,26112,0,1,2000,7.74,8,166,3,7.7
16103,100,0,2,26113,0,0,1984,6,10,3,2,8
16104,100,1,2,26115,1,0,1972,4,4,9,0,3.8
16105,96,0,2,26116,0,0,1959,6,6,9,2,6.2
16106,91,0,2,26117,0,0,1984,4,7,6,1,5.4
16107,105,0,3,26119,2,0,1972,7,6,13,1,6.6
16108,67,0,3,26125,0,4,1925,9.37,9,179,3,8.9
16109,92,0,2,26126,2,0,1959,7,7,10,0,6.8
16110,221,0,0,26127,0,0,1969,7,8,5,0,7.5
16111,98,0,2,26129,0,0,2003,4,4,10,2,3.9
16112,90,0,0,26132,0,0,1970,,4,7,0,3.7
16113,100,0,3,26138,1,1,1938,8,6,7,0,6.9
16114,79,0,0,26143,0,0,1954,6,6,18,0,6
16115,88,0,0,26145,0,0,1973,2.33,4,5,0,3.2
16116,116,0,2,26148,0,0,2002,4,4,14,1,4
16117,106,0,2,26150,0,3,1992,8,9,7,2,8.4
16118,166,0,2,26152,0,3,1951,8.45,8,46,2,8.3
16119,96,3,2,26153,2,1,1972,4.75,6,21,2,5.3
16120,110,1,1,26161,1,1,1959,6.5,7,15,1,6.9
16121,97,0,3,26169,1,0,1999,6,5,8,2,5.6
16122,98,1,2,26174,1,0,1980,3,3,6,0,2.8
16123,69,0,0,26175,0,0,1954,6,8,3,0,6.8
16124,83,0,0,26180,0,0,1972,3.5,5,10,0,4.3
16125,119,0,3,26181,1,4,1985,8,7,9,1,7.4
16126,76,0,3,26182,3,0,2000,5.5,7,10,0,6.1
16127,90,0,2,26184,0,0,2003,6,5,8,2,5.4
16128,100,0,0,26191,0,0,1974,7.86,8,9,0,7.9
16129,92,1,2,26196,1,3,1970,8,7,7,1,7.6
16130,57,0,2,26197,1,0,1915,8,8,10,2,8.1
16131,70,0,2,26198,0,3,1953,7,7,5,0,6.8
16132,121,1,2,26199,0,3,1976,7.33,8,9,1,7.8
16133,92,1,2,26200,0,2,2003,7.5,6,4,3,6.8
16134,109,1,2,26201,0,0,1996,4,6,5,1,4.9
16135,104,1,4,26202,2,2,2003,6.08,6,106,4,6.1
16136,90,0,2,26203,0,2,2004,7,6,7,1,6.4
16137,98,1,2,26204,2,2,2004,5.18,5,101,0,5.3
16138,103,0,2,26205,1,0,2003,4.89,5,84,2,5.1
16139,139,0,2,26206,0,1,2003,7.19,7,195,2,7.2
16140,103,1,2,26207,2,2,2004,6,7,3,2,6.5
16141,85,0,2,26208,2,0,2003,7,7,76,2,6.9
16142,90,1,3,26209,3,1,2004,6.47,6,203,1,6.4
16143,100,2,2,26211,1,0,1976,2.67,2,4,0,2.3
16144,102,0,2,26212,0,0,1991,6,4,3,2,5
16145,92,0,2,26213,0,0,1979,3.5,6,15,1,4.6
16146,105,0,2,26215,0,0,2003,6,5,4,2,5.7
16147,187,1,1,26216,1,3,1974,7.63,9,19,1,8.5
16148,84,0,1,26217,0,4,1967,8,8,19,2,8.1
16149,85,0,2,26218,0,3,2000,5.25,4,7,2,4.8
16150,86,0,2,26219,1,0,1915,8,8,10,2,8.1
16151,45,0,2,26220,1,0,1916,8,7,6,2,7.7
16152,113,0,2,26221,0,0,1915,8,7,4,2,7.5
16153,124,0,2,26222,0,0,1915,8,7,4,2,7.5
16154,96,0,2,26223,0,0,1997,5,6,3,1,5.5
16155,99,0,2,26224,0,0,2004,4.67,5,19,2,4.8
16156,91,0,2,26225,1,1,2003,6,4,4,1,5
16157,100,0,2,26226,1,0,2004,5.25,5,72,2,5.2
16158,101,1,1,26227,1,0,2004,3.33,4,147,1,3.5
16159,125,2,2,26228,0,2,2004,6.12,7,201,2,6.3
16160,93,2,3,26229,1,1,2003,7,6,46,1,6.7
16161,98,0,2,26230,2,0,2003,5.63,6,70,0,5.6
16162,91,0,2,26231,0,0,2001,5,6,17,2,5.5
16163,127,2,2,26232,0,2,1981,7.46,8,123,3,7.9
16164,110,1,3,26241,1,2,2002,6.83,7,139,2,6.8
16165,92,0,2,26242,1,0,2004,4,5,3,0,4.3
16166,110,1,2,26243,1,1,2004,6.27,6,59,2,6.3
16167,107,1,2,26244,0,3,2003,7.36,8,40,2,7.5
16168,106,1,1,26245,2,0,2004,4.83,6,51,1,5.4
16169,100,0,2,26246,2,2,2003,7,7,25,0,6.8
16170,87,0,3,26249,1,0,1989,8,6,8,2,7.2
16171,92,0,3,26253,0,0,2003,4,4,3,2,3.8
16172,60,0,2,26256,1,0,1916,8,7,6,2,7.7
16173,82,1,2,26258,2,0,1994,5,5,8,1,4.9
16174,94,1,2,26259,0,0,2000,4,4,6,2,4
16175,97,0,2,26263,0,0,1997,6,6,16,2,6.1
16176,95,0,2,26264,0,2,2003,5.64,6,180,3,5.8
16177,96,0,0,26265,0,0,2002,5,6,8,0,5.5
16178,102,0,2,26266,0,2,2001,5,5,8,1,5.2
16179,112,1,4,26267,1,3,2003,5.58,6,71,2,5.9
16180,99,0,2,26268,1,0,2003,4.57,5,74,0,4.8
16181,90,0,1,26272,0,3,2004,4.67,5,11,3,4.9
16182,45,0,2,26275,1,0,1916,8,8,6,2,7.9
16183,74,0,2,26280,0,0,1965,5,6,15,2,5.6
16184,97,0,2,26284,0,0,1963,2,4,3,2,3
16185,91,1,2,26286,0,3,1986,7,7,7,2,6.8
16186,81,0,1,26292,0,3,2003,6.71,8,25,1,7.1
16187,84,2,2,26298,0,1,1971,6.78,8,121,3,7.4
16188,85,0,0,26300,0,0,1972,3.67,4,8,0,3.6
16189,100,0,0,26303,0,0,1968,8,7,3,0,7.3
16190,107,0,0,26306,0,0,1979,8,7,4,0,7.7
16191,100,0,0,26307,0,0,1998,,7,5,0,7.4
16192,239,0,0,26308,0,0,1973,,8,4,0,7.5
16193,89,0,0,26312,0,0,1972,4,6,3,0,4.8
16194,97,0,2,26313,1,0,1972,6.27,6,58,3,6.3
16195,105,0,3,26316,0,0,2002,7.78,7,43,3,7.5
16196,84,2,2,26318,1,0,2003,6,6,4,0,6
16197,92,1,2,26319,0,1,1973,5.91,7,72,2,6.3
16198,90,0,2,26320,0,0,2002,6,4,6,1,5.2
16199,93,1,2,26322,1,0,1972,3.33,3,5,0,2.9
16200,108,0,2,26324,0,1,1988,6.25,6,11,0,5.9
16201,92,0,0,26325,0,0,1961,6,7,3,0,6.3
16202,92,1,2,26328,1,0,1963,6.33,7,14,2,6.6
16203,105,0,2,26329,0,0,2001,4,4,4,2,4
16204,95,0,0,26330,0,0,2003,8,7,3,0,7.5
16205,80,0,0,26331,0,0,1968,8,7,8,0,7.4
16206,93,0,0,26332,0,0,1970,8,6,7,0,6.9
16207,84,0,0,26333,0,0,1974,4,6,4,0,5
16208,79,0,0,26334,0,0,1971,,5,3,0,5
16209,86,0,0,26335,0,0,1978,,4,4,0,4
16210,83,1,2,26336,1,1,1966,8,8,26,2,8
16211,89,0,2,26337,0,0,2001,5,4,6,2,4.4
16212,117,0,3,26339,2,0,2003,4.8,6,78,1,5.6
16213,100,3,2,26340,0,3,2004,5.91,6,58,1,6.1
16214,126,0,1,26341,0,4,2004,5.64,6,388,2,5.9
16215,95,1,3,26342,2,1,2003,4,3,10,1,3.7
16216,118,1,2,26343,2,1,2003,6.13,6,57,0,5.9
16217,86,0,2,26344,0,1,1973,3.33,5,14,2,4.1
16218,105,0,2,26345,1,1,1998,2,2,4,1,1.8
16219,108,0,2,26346,1,0,2000,7,7,22,2,6.8
16220,108,0,0,26347,0,0,2002,6,6,7,0,5.9
16221,111,1,2,26352,1,2,1975,8.09,8,60,2,8
16222,70,0,0,26353,0,0,1989,7.93,8,58,0,8
16223,95,2,2,26355,1,0,1975,2.5,4,6,0,3.4
16224,135,0,2,26357,0,0,2001,6,6,10,2,5.8
16225,53,0,2,26358,1,0,1916,8,7,6,2,7.7
16226,96,0,3,26359,0,1,2003,5.33,4,21,2,4.6
16227,98,0,2,26361,0,0,1987,6,6,5,1,6
16228,125,0,2,26363,0,0,1965,4,5,7,1,4.4
16229,136,0,2,26367,0,0,1996,4,4,6,2,4.2
16230,96,1,3,26368,1,1,1974,7.2,8,115,3,7.5
16231,136,1,2,26369,1,1,2004,5.83,6,98,1,5.9
16232,95,0,2,26370,2,0,2003,5.67,6,37,0,5.7
16233,95,2,4,26371,1,2,2004,4.6,6,218,3,5.3
16234,92,0,3,26374,0,0,2000,5,5,9,1,5
16235,92,2,1,26375,1,0,1980,4,4,3,0,3.8
16236,97,0,2,26378,0,0,2001,6,7,3,2,6.5
16237,93,0,2,26380,0,0,1971,4,6,3,1,5
16238,90,0,2,26382,0,0,2003,6,6,5,2,5.8
16239,70,0,2,26384,0,4,1958,8,7,4,0,7.5
16240,105,0,2,26385,0,2,1989,8.14,6,26,3,7
16241,54,0,2,26386,1,0,1916,8,7,5,2,7.6
16242,75,0,3,26387,2,0,2001,6,5,7,0,5.7
16243,100,0,2,26388,0,0,2001,4,4,6,2,4.1
16244,97,0,2,26389,1,0,1997,6,5,16,1,5.6
16245,87,0,3,26390,0,0,1957,7.33,6,22,2,6.7
16246,89,1,2,26391,1,3,1994,6.33,6,17,2,6.2
16247,145,0,3,26392,1,3,1993,6,5,7,2,5.7
16248,65,0,2,26393,1,0,1916,8,7,6,2,7.6
16249,92,0,2,26395,1,0,1965,4,5,4,0,4.3
16250,90,0,2,26397,0,1,2004,5.33,7,69,2,6
16251,92,1,2,26398,1,1,2004,5.27,5,76,2,5.3
16252,107,1,2,26399,2,4,2003,7.86,7,52,4,7.6
16253,86,0,2,26400,1,1,2002,2,5,21,0,3.3
16254,88,0,2,26401,2,0,2004,4.38,5,46,0,4.8
16255,88,1,2,26404,1,0,1982,2.5,3,22,0,2.8
16256,86,0,2,26407,1,4,1981,7.75,7,10,1,7.1
16257,86,0,2,26408,1,2,1966,8,7,19,2,7.7
16258,100,2,2,26410,1,2,2003,4,5,14,2,4.4
16259,110,1,2,26411,2,1,2003,7.33,7,23,2,6.9
16260,97,0,2,26412,1,2,2004,6.9,6,214,3,6.5
16261,90,1,2,26413,2,0,2003,6.61,7,150,1,6.8
16262,136,1,3,26414,2,2,2004,7.5,8,707,3,7.6
16263,90,1,2,26415,2,1,2004,6,5,20,0,5.7
16264,89,0,2,26416,1,2,2004,6,6,12,1,5.9
16265,96,0,2,26418,0,0,1983,6,6,3,2,6
16266,90,1,2,26421,1,0,1974,3,3,6,0,3.1
16267,104,0,2,26427,0,0,1999,,4,5,2,3.8
16268,90,0,2,26429,0,0,2003,4,4,4,2,4.2
16269,50,0,2,26430,1,3,1970,6,6,6,0,6.1
16270,245,0,2,26431,1,4,1999,8.5,8,3,0,8.3
16271,109,2,2,26434,0,2,2003,7.43,7,29,2,7.1
16272,94,1,2,26435,1,0,2003,3.67,4,58,1,3.8
16273,121,0,3,26436,1,2,2003,7.43,6,45,2,6.9
16274,103,2,3,26437,0,2,2004,4.88,5,99,3,5.1
16275,109,1,2,26438,0,3,2003,6.44,7,178,2,6.6
16276,98,1,2,26439,1,0,2003,4,6,18,1,5.2
16277,137,1,4,26440,1,3,2003,6.67,7,114,3,6.6
16278,105,1,1,26441,0,2,2002,6.33,8,7,1,6.9
16279,97,0,2,26442,0,3,2003,6.5,7,41,2,6.7
16280,117,1,2,26443,2,0,1997,6,5,6,0,5.4
16281,240,0,0,26447,0,0,2003,6,9,4,0,7.7
16282,105,0,0,26453,0,0,1996,7.22,7,153,0,7.2
16283,77,1,2,26455,3,0,1974,6,6,14,0,6.2
16284,85,0,2,26459,0,0,2002,6,6,3,2,5.8
16285,86,0,3,26461,4,2,1987,6.1,7,81,1,6.6
16286,85,0,0,26466,0,0,2003,5,7,3,0,5.8
16287,109,0,0,26470,0,0,2000,6.4,8,12,0,7
16288,91,0,0,26474,0,0,1999,8,8,4,0,8
16289,102,0,0,26478,0,0,2001,8,6,8,0,7.2
16290,352,0,0,26479,0,0,2003,9,8,54,0,8.6
16291,113,0,0,26483,0,0,2000,,8,3,0,8
16292,195,1,1,26490,1,4,1966,6.5,6,16,1,6.1
16293,100,0,2,26492,0,4,1974,6.75,6,9,3,6.6
16294,52,0,3,26494,2,1,1997,7,8,22,3,7.4
16295,46,0,2,26495,1,2,1926,8,7,4,1,7.3
16296,83,0,2,26496,0,0,1966,3,5,4,1,3.8
16297,85,0,1,26497,0,3,2003,4,5,8,1,4.6
16298,89,1,2,26498,0,3,2004,6.8,7,15,3,6.7
16299,95,0,1,26499,0,0,2002,6.33,7,45,2,6.5
16300,105,0,2,26500,0,2,2004,4.33,5,39,1,4.8
16301,145,0,2,26501,1,0,2004,4.19,5,238,1,4.5
16302,87,0,2,26502,2,0,2003,6,6,7,0,5.9
16303,113,1,2,26503,2,1,2003,3.29,5,64,1,4.1
16304,111,1,2,26504,2,0,2003,7.09,6,70,2,6.7
16305,88,1,2,26505,0,0,2003,4,5,12,1,4.3
16306,90,0,2,26506,0,0,1991,6,6,15,3,6
16307,104,0,2,26507,2,0,2004,6.12,6,252,1,6.2
16308,126,0,2,26508,2,2,2004,6.86,7,183,1,6.9
16309,105,3,2,26509,0,3,2004,6.96,7,218,2,7
16310,125,0,2,26510,2,1,2004,6,5,17,0,5.5
16311,105,0,4,26512,4,3,2004,6.95,7,298,2,7.1
16312,155,1,2,26513,0,1,2004,5,6,442,1,5.4
16313,154,1,2,26514,1,0,2004,5.17,6,52,1,5.7
16314,95,0,2,26515,1,0,1961,6,7,3,1,6.5
16315,82,0,2,26516,0,0,1967,5,5,4,1,5
16316,60,0,2,26517,0,0,1951,6,5,7,2,5.3
16317,95,0,0,26518,0,0,1975,4,2,5,0,3.1
16318,153,1,2,26526,1,2,1978,5.5,8,8,2,6.6
16319,100,2,3,26527,1,3,2004,7.94,8,477,3,7.8
16320,110,0,2,26528,4,1,2004,7.38,7,236,1,7.1
16321,100,0,2,26529,0,3,2004,7.46,8,63,3,7.9
16322,93,1,2,26530,2,1,2003,6.65,7,208,1,6.8
16323,110,0,0,26531,0,0,2004,6.8,7,47,0,7
16324,110,0,3,26532,3,2,2004,7.33,7,39,0,6.9
16325,103,2,3,26533,0,2,2004,7.6,7,19,1,7.4
16326,127,0,0,26534,0,0,2004,2,7,10,0,4.3
16327,125,0,2,26535,2,0,2004,5.5,6,59,1,5.7
16328,119,2,4,26536,2,2,2003,7.69,8,431,3,8
16329,110,1,2,26537,1,2,2004,6.67,6,38,2,6.4
16330,115,1,1,26540,0,3,2004,8,8,37,1,7.8
16331,105,0,3,26541,1,2,2002,6,7,6,0,6.5
16332,100,0,2,26542,0,0,2002,3,4,37,1,3.6
16333,111,0,2,26543,2,1,2004,4,6,25,0,4.8
16334,85,0,2,26544,0,1,2004,5,6,5,1,5.3
16335,109,0,2,26545,0,1,2003,5,6,17,0,5.3
16336,80,0,0,26546,0,0,2004,6,8,6,0,6.8
16337,159,0,1,26547,1,2,2003,7,5,10,0,6.2
16338,119,1,3,26548,0,0,2004,7,7,241,2,7
16339,100,0,3,26551,0,4,2004,8,7,13,2,7.4
16340,74,0,0,26552,0,0,2004,,8,3,0,8.3
16341,264,2,2,26554,0,4,2004,8,7,4,2,7.7
16342,93,0,2,26560,0,0,1998,6,3,6,1,4.6
16343,91,0,1,26563,0,0,1970,6,7,16,3,6.5
16344,69,0,2,26564,0,0,1943,6.67,6,7,2,6.3
16345,67,0,0,26565,0,0,1944,8,6,10,0,7.2
16346,50,0,3,26569,2,1,1997,7,8,22,3,7.5
16347,94,1,2,26571,0,2,2004,6.8,7,31,1,7.1
16348,124,0,2,26572,0,0,2003,6,7,6,2,6.3
16349,78,0,0,26576,0,0,1971,3.33,4,6,0,3.5
16350,90,0,2,26577,0,0,1982,6,7,3,2,6.5
16351,110,0,2,26579,0,3,2003,7.5,7,8,0,7.4
16352,95,2,2,26581,0,0,1992,4,6,3,1,4.8
16353,93,0,2,26582,0,0,2001,4,3,5,2,3.5
16354,69,0,2,26584,0,1,1944,7.67,6,11,2,6.9
16355,50,0,3,26585,2,1,1997,7,8,19,3,7.5
16356,45,0,2,26586,1,2,1926,8,7,4,1,7.7
16357,117,1,2,26587,0,3,2001,7.86,8,49,2,7.9
16358,52,0,2,26588,0,3,1976,5,7,5,1,5.8
16359,105,1,2,26591,1,0,2002,6,6,14,1,6.2
16360,108,0,1,26592,0,3,2004,4,5,15,1,4.6
16361,110,2,1,26593,1,2,2004,4,5,4,1,4.3
16362,124,0,3,26594,1,3,2004,6.5,6,350,3,6.4
